"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"You gon get us fired mahn 😭😭","2","0","2026-04-29T09:13:23.000Z","burn.xen","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7362197750354658309","7634106733921436436","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/2dc8981baa7c105aeb9bfb01e3ae203f~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=e0cec11e&x-expires=1778400000&x-signature=3y366nDkaHIYMkFlci%2FmHtkc6YM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"omg Im laughing like crazy ,🤭 this video made my damn day😂😂😂","2","0","2026-04-29T04:00:25.000Z","meanie671","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7518983869875160077","7634026020983800607","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/c649b220b6a7045e2ca723bf3197dfe5~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=86dff362&x-expires=1778400000&x-signature=GKXXE%2BWOzfehS7j9ZWO4v15Gb7k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"@Vex @JJ✝️✝️✝️✅ @PaizleyGrace","2","0","2026-04-29T01:35:10.000Z","bryongunnell","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6577693139968376838","7633988635768193823","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/49cb820afb994dba4b520d13744cd81b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=2afb7675&x-expires=1778400000&x-signature=SjyAPnS4slDWu96zuN1ee1hHH18%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Kia owner shenanigans. I know. I'm one.","2","0","2026-04-28T20:26:40.000Z","eyey1073","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7440182250081616928","7633909173088338710","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/5f6b1a26a937183f734373b1a0938ef4~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=f08be3d6&x-expires=1778400000&x-signature=Uj3yAAIGIHq6M%2BDGkXXSPpheDEc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"those poor cooks getting yelled at for something they didn't do😭","2","0","2026-04-27T10:53:42.000Z","bright_estrella24","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6957822327561520133","7633389917306405662","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/49ef261cd3772d31ffc3dfe30f676129~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=1559b162&x-expires=1778400000&x-signature=%2BHaYmbOLp2IGUUCyxI4SQPAaGD0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"I’m crying 😭","2","0","2026-04-27T10:07:19.000Z","cl4w.05","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6861978488104092677","7633378392952210198","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/b8618ed3fdd8cfeb50b0c2e7a3eb7022~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=61633fc8&x-expires=1778400000&x-signature=4RDYJxnP3F%2BQHFxi1HEQ%2FshGHcQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Bros getting someone fired lol","2","0","2026-04-27T02:39:27.000Z","alfredortiz1620","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7153758127816672298","7633262992365437710","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/8ed3f4ddf61090ec640d56bb71cab11b~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=20dc07cf&x-expires=1778400000&x-signature=8BEhfKFZmIHMi2DBpyOLm3XNb%2BY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"New sticker","2","0","2026-04-27T00:51:49.000Z","thkinggg","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7608349120155812878","7633235207312016142","https://p16-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5520310d4cdc2c32e018d21a3cb5bc32~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=36532cc9&x-expires=1778400000&x-signature=yddSC85Hn%2FbUhaSN4%2FSVX4CVFDw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"For that reason we can never put the food inside once it came out!!","2","0","2026-04-26T23:58:38.000Z","lizquelromero","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6974616831751767046","7633221620492223262","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/68d5582f7ef29f8383e3683da20fd488~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=df7eeaed&x-expires=1778400000&x-signature=2xGWyZ2Zw5XvUzjV3SIlwAe1ams%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"wtf. why would you wanna do that?","2","0","2026-04-26T19:29:38.000Z","florena967","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7503629767873987607","7633152299083039510","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/3d3ac19ec52d86b4021682d180738c0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=3b0c9c87&x-expires=1778400000&x-signature=lK5N1UrKwncAWyYnCCVWFtd296c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"that stud was fine","2","0","2026-04-26T16:48:39.000Z","user2597542902179","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7624720245697938445","7633107405975159565","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51e560f8&x-expires=1778400000&x-signature=tJGsdUWlA4X1LwIuLKg2wzgEJLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"bro U should stop this or people will eat junk food 😂","2","0","2026-04-26T16:21:13.000Z","mkchila","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7196072336851895301","7633103714673607446","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/a889e3c0be311b840e960a00b0f59cb0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a2871fd2&x-expires=1778400000&x-signature=kzEdJrfLdK%2BTtdgEwcwe%2F%2FBzgoM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"Some people have way to much time on there hands","2","0","2026-04-26T09:48:25.000Z","shanlou2323","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6934327198997791749","7633002506008544022","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/c6ab6328b31afa254f5479a9d363026e~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=68a53190&x-expires=1778400000&x-signature=zZamn4YBZw2DQyQfXmw5cRe4RE4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"How is this working every time bro 😂😂","2","0","2026-04-26T07:56:39.000Z","christiangonzaleez","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7221236055097148459","7632973436751266591","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/54a43711f54edc7b94cab43b3177f4e8~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b824129f&x-expires=1778400000&x-signature=ag8MJqABRskzaPt1BXXpKDvU0fo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"they gave you a whole salad😅","2","0","2026-04-26T03:18:47.000Z","lapaipa730","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7392781333419197482","7632902109347709710","https://p19-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=51e560f8&x-expires=1778400000&x-signature=tJGsdUWlA4X1LwIuLKg2wzgEJLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"noo mames😂","2","0","2026-04-26T01:37:43.000Z","leivadh5","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7545156258920236046","7632876043284398862","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/3e20b22e4c27fd7257045a078db3aad0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=08a54f68&x-expires=1778400000&x-signature=MjEXmnPYy4GTcXubChz23DTtWSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast5"
"This is o peak","3","0","2026-03-02T05:01:35.000Z","joey_pv4","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7605307071591990285","7612518845752263438","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/e46f4d0ad271e865e470596ed53c7090~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b3fb690d&x-expires=1778400000&x-signature=t7kxWPVoxDz0IHSkOejZZfa%2BA%2BA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"I'm a door","3","0","2026-03-02T04:59:17.000Z","imadoor_in_a_door","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7098524135189480450","7612518311990117127","https://p19-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/26c6b02c78ea521db417126c6b1383d0~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=75380811&x-expires=1778400000&x-signature=Ufo9PqFyTU%2FhcvfVNetA3tnSdSA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"#1– you can get someone fired! #2– wasting food! It’s not funny at all. That might be the only job they have to provide for their families","3","0","2026-03-02T04:32:15.000Z","adriana.la.guera","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6635004539756969989","7612511304145830670","https://p16-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/e147b003276563768401cf00266036c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=d16b169b&x-expires=1778400000&x-signature=JoOuS2jhx9TaZHkXMOYmnVtp0BM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Thank you so much sir 😂😂😂","3","0","2026-03-02T04:27:09.000Z","bbillz2222","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7040434265645597701","7612509991345718046","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/d77f548fdf556da69acc34d43f756279~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=79fbb51d&x-expires=1778400000&x-signature=hFkkDXrpiDHM2g2YRq5a%2B8Yti1c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"nah bro 😆 🤣 😂 😹","3","0","2026-03-02T03:52:47.000Z","ronniekhan280","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6997604194379809797","7612501196931924754","https://p19-common-sign.tiktokcdn-us.com/tos-maliva-avt-0068/7333548705218068485~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4de0c95f&x-expires=1778400000&x-signature=7jCCz9ugYGum6YG%2Bv4j1QCDePbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Okkk wasting food n inventory","3","0","2026-03-02T03:45:59.000Z","stephxaaniee","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7042731247571387398","7612499445107852062","https://p16-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/239e070758f794a44417ab07bc7e13bd~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=ed3f8c94&x-expires=1778400000&x-signature=QVlfxuZAhLtp%2BYdio%2BWUDeN%2Fj0U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"jajajajja","3","0","2026-03-02T03:43:52.000Z","ortegaluevano1","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7416850255458042922","7612498854382994190","https://p19-common-sign.tiktokcdn-us.com/tos-useast5-avt-0068-tx/5843c5ab4e22b3bd4849cc1f1c50eb8a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=b735e5a6&x-expires=1778400000&x-signature=COprYw1sybsRzJMrEvHWkFHVgcI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Just boredom 😹😹","3","0","2026-03-02T03:36:45.000Z","nolimit.ty4","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6690299017295053829","7612496996063494943","https://p19-common-sign.tiktokcdn-us.com/tos-useast8-avt-0068-tx2/52d4db6a95a09386ac1754efc53b521a~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=27114ec1&x-expires=1778400000&x-signature=BD8fKCBCMIEStzD4Ts00twILcdU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Now this is great Content! Thank You!","2","0","2026-04-25T21:04:06.000Z","hugh_jasshole","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6791601358631666694","7632805412685431583","https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/685d678cae0423d873bf4f3430d2c51b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=77274a94&x-expires=1778400000&x-signature=wpGTxIHrAqp5jMFFcF8CScR6O4A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Please follow me I’m trying to go live","2","0","2026-04-25T20:02:43.000Z","ricochet657","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6893520685570835462","7632789710398489375","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/71ece02bff6f9b7ff6127ad0c3d5882a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c052ed6f&x-expires=1778400000&x-signature=k806fQ5i8W83jGQmm1GlSkSuBEY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"So kann jemand seine Arbeit verlieren 😔","2","0","2026-04-25T19:48:41.000Z","hamburguesa717","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7365853853017457697","7632786140088730390","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/499d3d7aa742c46b738ff539f89c536b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e6a004fa&x-expires=1778400000&x-signature=cXb4lq2Q8S1%2BzHPrQVGn4v1IxvI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"😂😂😂😂","2","0","2026-04-25T15:10:43.000Z","automotivecarsyne","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6915667039487804422","7632714363594720014","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/f8e975b9a326eb687dc30c3bce0b7940~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7012b89&x-expires=1778400000&x-signature=OAqn%2FQHg%2F%2Fq9RUDim3wby5p9AJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Lmfao 😂😂","2","0","2026-04-25T12:22:32.000Z","frankiedoolers","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7344803568495051822","7632670981009670943","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7344804191077924906~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=43c6de3d&x-expires=1778400000&x-signature=dzCTh%2BkT4d5JhGSy5CAXF6224n8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Someone gonna get fired 🤣🤣","2","0","2026-04-25T12:20:47.000Z","antonymeranto","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7214999477530559530","7632670430667096863","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/758c4cf88e135c7258748978e36e35e3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=01433051&x-expires=1778400000&x-signature=bxUU5uWd67LJbO4%2BDLnN1vXNoOk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Omgg the manager from the second store was my manager 😭😭😂","2","0","2026-04-25T02:26:23.000Z","doris10trejo","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6780896658935989253","7632517446210323214","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/bf70251661e2ec80e906e1dddbfd0f06~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=69e6e35d&x-expires=1778400000&x-signature=RB8Q8NZaT9tQ4hskU9dwySPSia0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"wtf im going to show them this video I legit got fired for this bs like bro wth","2","0","2026-04-24T21:46:27.000Z","babynuggie_27","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6821401561198773253","7632445303962190606","https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7351584208453959723~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c8b2bf1a&x-expires=1778400000&x-signature=gwkLgRX0hI0dcDMDIJeEguOFF3A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"The Duping Delight you know 😏","2","0","2026-04-24T21:38:58.000Z","renrazivelle","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7632229427916620813","7632443354660520718","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/35cf5b1fa06d39a10ca9f89062d48898~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=646a8e9f&x-expires=1778400000&x-signature=0pmx7IVg1cy1435b6MFXCebVHLQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"quanto cibo sprecato","2","0","2026-04-24T20:29:30.000Z","tvtb121","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7615740767453283350","7632425545393734422","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/15536eea8512971c1f894cb5b928514c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a0f411b0&x-expires=1778400000&x-signature=ENgOY4SgloPTULGYiUjz3FGZSV4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"You need to stop","2","0","2026-04-24T19:40:39.000Z","kramchristopherhost","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6800368666757432325","7632412975311897366","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/2c0557baf87273f9a799e66b864cf136~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1885b6a5&x-expires=1778400000&x-signature=d49scswwbJSCHPcB05lCWEBewHE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Bro getting people fired 😂🤣","2","0","2026-04-24T18:12:22.000Z","wilsonmx94","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6811096720903848966","7632390233459573526","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/aff069ef568b0846fc0967ff48494efd~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25de61a5&x-expires=1778400000&x-signature=q9ShN%2BSooRqguu9WPcfSWmez6N8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"too funny 😂😂😂😂😂😂","2","0","2026-04-24T18:06:54.000Z","mickbongo29","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6818937471617205254","7632388805203952406","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/3ba64f5fa5a0409e460b88d754d44123~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=09227ef7&x-expires=1778400000&x-signature=JOBzTfZ0iFFe%2BvA8hbXNzc%2FEVsY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"să faci rău este ff ușor","2","0","2026-04-24T17:45:29.000Z","kristianarebenciuc","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6699702141243982854","7632383301885903649","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/dacaebc817800361e6496538b938a6e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8f066d54&x-expires=1778400000&x-signature=6c35ctup89KtHEztmX7Ngf5%2BReI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"molto tempo libero","2","0","2026-04-24T06:05:56.000Z","data16.rg","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6773506221615481862","7632202974395613974","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7335987159310008326~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2668871&x-expires=1778400000&x-signature=2E5r8Z69dg3brC8rf%2BYsw0b4wdw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Extra mayonnaise but not too much mayonnaise 😂","2","0","2026-04-24T01:22:19.000Z","appleuser384826962","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7103572351464244270","7632129874886755086","https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/0a30be6383d9641f1ec432071acab58a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e91f5344&x-expires=1778400000&x-signature=%2BT7NrC%2BX7%2BBX02eMKUpR6p4thps%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"They got 2x at McDonald’s","2","0","2026-04-23T22:15:05.000Z","scat_pack_kid_","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6812358274723644421","7632081654160802590","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/60a5c4ecee95415e10a0e4f28d67a7c5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1fbf842a&x-expires=1778400000&x-signature=wrmqorF0%2BjtSLuijequXjrhqnDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Not Funny !!","2","0","2026-04-23T10:07:38.000Z","ricardoreinhard.official","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7142643656419329030","7631894147566404385","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-giso/1beebcaac6fe61e5c36d0954c5a800cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7fafae96&x-expires=1778400000&x-signature=2WAHBob9DuUn0%2Bey8fmTSGRgg8E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Lmaoooo","2","0","2026-04-23T04:00:06.000Z","therealbrp","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6792573335178003461","7631799429150802719","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/67c6b6f19c6354addbfcefc20a562618~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=68aad6d4&x-expires=1778400000&x-signature=i%2BkWxmWKkGqQ9Lh1ncFRqxQTPLg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Hell, yeah keep on doing it. They can afford it.","2","0","2026-04-23T03:45:09.000Z","trainerbrolos","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","6839696928612746246","7631795599738569486","https://p19-common-sign.tiktokcdn.com/tos-maliva-avt-0068/b140ce6c51b8ffc368db7d5d784a9616~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c9e59b3c&x-expires=1778400000&x-signature=f6Gn38CAZAwC5dHYfV5fM%2BPzgQw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Wasting food 😔","2","0","2026-04-23T02:58:04.000Z","frankievalente3","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7196920873442903086","7631783514270909214","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/efcf78c56329db4b8f0b6df6d3798f97~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3f070f5&x-expires=1778400000&x-signature=%2BvxOOXXRTmFpmj%2FqVRVd5YabPz0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Unlimited food achievement unlocked 😂","2","0","2026-04-23T01:39:43.000Z","toraa777","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7075380778821485614","7631763239697253150","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7f729adf6ca685f61c84f5f6918be7b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d99d1a06&x-expires=1778400000&x-signature=t6fHDb6p%2B%2F5Xx700UnojU4m0QqM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"C pas gentil de faire ça !!!!","2","0","2026-04-22T23:40:43.000Z","ruminela_rumyanova","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7208119924354483205","7631732355372679958","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/cb8b8ea3364dd50d90c55737c193e6ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fd9b9f96&x-expires=1778400000&x-signature=4X4TBf52t3oMq5rov6cjDiemCRM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Le gâchis de nourriture …","2","0","2026-04-22T20:39:09.000Z","candbdy","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7030968680159151109","7631685856714490646","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/b82f71840cf4ce5cd814293bb17ff5d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=66bd3b64&x-expires=1778400000&x-signature=xwF22whq18Wr00Wz7kcN5yoVUkA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Not funny","2","0","2026-04-22T18:06:19.000Z","itis.nazliy","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7556735617657308193","7631646479267283745","https://p19-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/7215942157591f5e7d547c2a0fd09b1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=871955be&x-expires=1778400000&x-signature=J3I%2FzAFAtYe%2FRJ0x6SmlDKfNzwg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"can't be that bored bruh lol damn","2","0","2026-04-22T15:09:49.000Z","mainlytruski","https://www.tiktok.com/@user6611908121759/video/7612233575705955597","7390440785839670305","7631600984733713174","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/305f4e284b39c929ffa02cc6f5ca2a12~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36b94d3d&x-expires=1778400000&x-signature=EqJRkTnW2vjo%2BgIgK4gzKo98MtA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
